it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
16500	-6248.903600937033	-2581.6567936749598	-3667.246807262073	0.6225490196078431	0.6013745704467354	0.8237113402061855	0.30570902394106814	0.007518796992481203	0.7219321148825065	0.55	0.00042126857120466395	0.2149885629142749	0.008952202508594471	0.22928055819898463	0.007516064477864435	0.275881517398883	0.4638787878787879	0
16600	-6249.922806430754	-2582.2499050326737	-3667.6729013980794	0.6131221719457014	0.5910652920962199	0.8268041237113402	0.2983425414364641	0.0	0.7219321148825065	0.45416666666666666	0.00029317259208010675	0.2155113905150378	0.009373290352380432	0.22973624526126274	0.008018308609474044	0.27561727649618034	0.46325301204819275	0
16700	-6250.351112658891	-2582.4016345933373	-3667.949478065554	0.6150075414781297	0.6116838487972509	0.8381443298969072	0.24861878453038674	0.0	0.7336814621409922	0.5041666666666667	0.0007878417325806346	0.2158664118116012	0.009346073445131291	0.23000291838292675	0.009940504601503794	0.27489940086179965	0.46221556886227544	0
16800	-6243.7276972886775	-2575.4519553738965	-3668.2757419147806	0.6191553544494721	0.6151202749140894	0.8216494845360824	0.32044198895027626	0.0	0.7310704960835509	0.4625	0.0007074341669893459	0.2162308667657044	0.00822598625522329	0.23067053278707786	0.012559939368655763	0.27369680963954907	0.46214285714285713	0
16900	-6246.788099972962	-2578.309561338314	-3668.4785386346484	0.6229260935143288	0.5876288659793815	0.8298969072164949	0.27624309392265195	0.007518796992481203	0.7637075718015666	0.4625	0.0008532677258977932	0.21651813293638825	0.008440016535353	0.23075727210650787	0.01311832134204292	0.2727894373335536	0.46153846153846156	0
17000	-6241.244772920479	-2572.8129948057194	-3668.4317781147593	0.6217948717948718	0.5876288659793815	0.8371134020618557	0.27440147329650094	0.0	0.7297650130548303	0.5375	0.0007468061776730689	0.21653510798957107	0.00907882384369941	0.2303019934504606	0.013457516242566343	0.27286253010908784	0.4601176470588235	0
17100	-6243.241240974416	-2574.762131764095	-3668.4791092103205	0.6172699849170438	0.5910652920962199	0.831958762886598	0.2541436464088398	0.007518796992481203	0.7571801566579635	0.4625	0.0006066034434132324	0.21659072215233752	0.008096048522144832	0.23037893885319422	0.013392184684198734	0.2730888819488641	0.4591812865497076	0
17200	-6237.236952945532	-2568.313138282934	-3668.9238146625985	0.6244343891402715	0.5979381443298969	0.8154639175257732	0.3333333333333333	0.0	0.741514360313316	0.48333333333333334	0.0006773477950174549	0.21706228803423694	0.007808788597711196	0.2310541115586679	0.013189737544638386	0.27464554322305335	0.45825581395348836	0
17300	-6235.08644224894	-2565.9207164721633	-3669.165725776777	0.6187782805429864	0.5979381443298969	0.831958762886598	0.30570902394106814	0.0	0.741514360313316	0.4166666666666667	0.0009110888783778421	0.21738013323464636	0.008223615675162483	0.2309650805301737	0.015016078059893129	0.2765807484851821	0.45797687861271674	0
17400	-6238.233905795458	-2568.7650421280305	-3669.468863667427	0.6244343891402715	0.6048109965635738	0.8257731958762886	0.3001841620626151	0.007518796992481203	0.741514360313316	0.5125	0.0008149248617447208	0.2177816777926142	0.008531544985440514	0.23145324558107394	0.015812114019975895	0.2729742523639694	0.4567816091954023	0
17500	-6236.311019934217	-2566.654110452593	-3669.6569094816236	0.6172699849170438	0.6116838487972509	0.8257731958762886	0.2983425414364641	0.0	0.7441253263707572	0.43333333333333335	0.0009417722162140332	0.21796279025277468	0.008230615149005159	0.2318383720358079	0.016118680963650656	0.27352885021349793	0.45617142857142856	0
17600	-6235.682342042888	-2565.887905003846	-3669.7944370390424	0.6191553544494721	0.6151202749140894	0.8237113402061855	0.3259668508287293	0.0	0.7428198433420365	0.4041666666666667	0.0007722986216764238	0.218110995703694	0.008401596456728135	0.23188811411673424	0.016923226634568255	0.27534073511290147	0.45545454545454545	0
17700	-6237.070695536474	-2566.977987543878	-3670.092707992596	0.6150075414781297	0.6219931271477663	0.822680412371134	0.30755064456721914	0.0	0.7362924281984334	0.425	0.000822333916644371	0.21862738976215745	0.007168696519103272	0.23145044870123613	0.019593486270675874	0.27511851913502694	0.4546892655367232	0
17800	-6236.920710592971	-2566.461190600408	-3670.4595199925625	0.6180241327300151	0.6048109965635738	0.8288659793814434	0.292817679558011	0.007518796992481203	0.7402088772845953	0.45	0.0005377302027113712	0.21895965077728222	0.007810904133731027	0.2323535497407516	0.018954003395338162	0.2754072553887748	0.4546067415730337	0
17900	-6241.059193713914	-2570.1123790442125	-3670.946814669702	0.6180241327300151	0.6323024054982818	0.8391752577319588	0.30939226519337015	0.007518796992481203	0.7402088772845953	0.37083333333333335	0.0007495527017795891	0.2194516633902188	0.006885678364286953	0.2331821570678024	0.01866751730651371	0.2772916441444287	0.45391061452513964	0
18000	-6234.621722525587	-2563.1880388586414	-3671.4336836669454	0.6266968325791855	0.6323024054982818	0.8288659793814434	0.30386740331491713	0.0	0.7728459530026109	0.42083333333333334	0.0010029772520667637	0.2200006877197736	0.00693843467430414	0.23372601686117045	0.02022109496301289	0.27854259750341076	0.45361111111111113	0
18100	-6231.831505630429	-2560.0901811054714	-3671.741324524958	0.6221719457013575	0.6219931271477663	0.8237113402061855	0.35174953959484345	0.007518796992481203	0.7193211488250653	0.45	0.0009722437264134572	0.22013551532652026	0.006519048066380043	0.2352011502783834	0.022345750297977432	0.2787950450109	0.4532596685082873	0
18200	-6239.582659490137	-2567.2785108388007	-3672.3041486513366	0.6225490196078431	0.6288659793814433	0.8164948453608247	0.2946593001841621	0.0	0.7650130548302873	0.4708333333333333	0.0010077320856346401	0.22103014719529718	0.006703150353002035	0.23466254298744715	0.023726487325230056	0.27857460181936394	0.45269230769230767	0
18300	-6235.7022902442	-2563.032767240892	-3672.6695230033083	0.6233031674208145	0.6219931271477663	0.8154639175257732	0.35174953959484345	0.0	0.7689295039164491	0.3416666666666667	0.0011090447331096156	0.2214478502989944	0.006997524454030091	0.2353854175837216	0.023625393262483446	0.2758753769241663	0.4521311475409836	0
18400	-6231.928513464832	-2558.7953496102546	-3673.133163854577	0.6221719457013575	0.6219931271477663	0.8268041237113402	0.3333333333333333	0.0	0.737597911227154	0.425	0.0011539853073243736	0.22195225715560443	0.006294941358872807	0.23592863654803015	0.022605463493070993	0.27792154435429867	0.4513586956521739	0
18500	-6232.163628498129	-2558.81254765397	-3673.351080844159	0.6187782805429864	0.6219931271477663	0.8371134020618557	0.31860036832412525	0.0	0.7127937336814621	0.4583333333333333	0.0007812075705381296	0.22246785920479586	0.0066484257883435	0.23488895692663075	0.020859209230490484	0.27757931341467457	0.4514594594594595	0
18600	-6231.164231291507	-2557.6877011463102	-3673.476530145197	0.6184012066365008	0.6254295532646048	0.831958762886598	0.30386740331491713	0.0	0.7467362924281984	0.4	0.0006349565989484324	0.22254981482251524	0.006321623638317759	0.2353392763581598	0.02226870418158646	0.2777901050716119	0.4513440860215054	0
18700	-6230.3860308539715	-2556.3819848806056	-3674.0040459733664	0.6266968325791855	0.6254295532646048	0.845360824742268	0.30386740331491713	0.0	0.7467362924281984	0.4375	0.00035690636841789064	0.22332145480135315	0.006420455670924389	0.23527252857062156	0.02073466899218541	0.2764400027123837	0.4510695187165775	0
18800	-6225.508435494197	-2551.2730206070614	-3674.235414887136	0.6195324283559578	0.6116838487972509	0.8216494845360824	0.31307550644567217	0.007518796992481203	0.7349869451697127	0.4666666666666667	0.00045430089678044204	0.2236187946203195	0.0060025149722499225	0.23521376056689863	0.020574024480595934	0.2783127238440554	0.4503723404255319	0
18900	-6227.601599801417	-2553.5498541038187	-3674.051745697599	0.6184012066365008	0.6116838487972509	0.8175257731958763	0.3314917127071823	0.007518796992481203	0.7362924281984334	0.425	0.00023357659221935265	0.22345187782151338	0.005978824032338492	0.23465563192705463	0.021592268050907134	0.2793995246731155	0.4498412698412698	0
19000	-6225.806932739266	-2551.9183968124985	-3673.888535926768	0.6263197586726998	0.6116838487972509	0.8185567010309278	0.32228360957642727	0.007518796992481203	0.7402088772845953	0.5166666666666667	0.00018789152862278845	0.2233309390937326	0.00603576271707848	0.23413813216517224	0.020167906262081096	0.27928621957886546	0.449	0
19100	-6229.453052642935	-2555.466382212936	-3673.98667043	0.6225490196078431	0.6219931271477663	0.8185567010309278	0.32228360957642727	0.007518796992481203	0.7441253263707572	0.4625	0.0001385990384632566	0.22338006066420737	0.0057468841835858885	0.2342918303348216	0.01961792581176126	0.28231908211483353	0.4482722513089005	0
19200	-6225.465819989278	-2551.0924095686987	-3674.37341042058	0.6180241327300151	0.6254295532646048	0.8195876288659794	0.3351749539594843	0.007518796992481203	0.7428198433420365	0.38333333333333336	0.0004776039461687107	0.22382770555181625	0.005348276401876687	0.2346707482343668	0.019248647953166664	0.28305978516514385	0.4478125	0
19300	-6229.670564646616	-2554.9985320102214	-3674.672032636395	0.6225490196078431	0.6254295532646048	0.8206185567010309	0.3259668508287293	0.0	0.7571801566579635	0.4083333333333333	3.581218436047238e-05	0.22412412402541015	0.005584693717986935	0.23529509264279116	0.01801092916315052	0.28279367135417827	0.44730569948186527	0
19400	-6230.548550572317	-2555.393618874937	-3675.1549316973797	0.6255656108597285	0.6254295532646048	0.8360824742268042	0.31307550644567217	0.007518796992481203	0.7480417754569191	0.43333333333333335	-9.008451977890141e-05	0.2245596751748733	0.004809781506709494	0.23640944951469048	0.015943575327845416	0.2836958654313421	0.4465979381443299	0
19500	-6235.997327150557	-2560.301170155949	-3675.696156994608	0.6225490196078431	0.6116838487972509	0.8360824742268042	0.30939226519337015	0.0	0.7323759791122716	0.4625	-9.683796798303881e-05	0.22516832060672687	0.00462457159016735	0.23699096633197822	0.015590079252623153	0.28482193152804197	0.4463076923076923	0
19600	-6231.123018544374	-2554.7786761153598	-3676.344342429014	0.6184012066365008	0.6219931271477663	0.8268041237113402	0.34990791896869244	0.0	0.716710182767624	0.4125	0.0002963620825499946	0.22591157879732385	0.0042859241172573835	0.2376773401226622	0.01707971934849366	0.2853040334041781	0.44571428571428573	0
19700	-6229.343705050727	-2552.6510641963664	-3676.6926408543613	0.6248114630467572	0.6219931271477663	0.8123711340206186	0.34806629834254144	0.0	0.7597911227154047	0.4083333333333333	0.00013332953416966118	0.22638233769819596	0.004638517956679527	0.23762167682798943	0.01656203588726535	0.2860676457511302	0.4447208121827411	0
19800	-6226.859214762513	-2549.920845445722	-3676.938369316791	0.6236802413273002	0.6151202749140894	0.8237113402061855	0.3241252302025783	0.0	0.7610966057441253	0.4	0.00014363445435300613	0.22692588001718533	0.004753101223694934	0.23649767198444813	0.015942995962408352	0.28653026842404045	0.4438888888888889	0
19900	-6229.466484363842	-2552.0514778160023	-3677.4150065478398	0.6259426847662142	0.6151202749140894	0.8134020618556701	0.3296500920810313	0.0	0.7558746736292428	0.4708333333333333	5.67843578484721e-06	0.22747740957598606	0.004051844329981278	0.23712363399722744	0.01702703315827254	0.28531942345556544	0.4435678391959799	0
20000	-6225.816846945586	-2548.059760976639	-3677.7570859689467	0.6244343891402715	0.6219931271477663	0.8154639175257732	0.3406998158379374	0.007518796992481203	0.741514360313316	0.4625	-0.00013660436947842628	0.22798454603323232	0.003786804062024617	0.23673279498486752	0.021216945376201144	0.28672052864068326	0.44295	0
20100	-6221.63686810826	-2543.911077235377	-3677.725790872883	0.6217948717948718	0.6219931271477663	0.8144329896907216	0.3664825046040516	0.007518796992481203	0.7193211488250653	0.45	-2.5605500046364274e-05	0.22796582934415505	0.0032284734633493085	0.23650482718230717	0.020916024154095957	0.28786332880691085	0.4424378109452736	0
20200	-6226.472817606002	-2548.27032679675	-3678.2024908092517	0.6248114630467572	0.6082474226804123	0.822680412371134	0.3812154696132597	0.0	0.7088772845953003	0.45416666666666666	-0.0001323678351442934	0.22858161018722373	0.003099576190083736	0.23679523145907744	0.021079491025425678	0.28647567821702374	0.441980198019802	0
20300	-6225.5856965779	-2547.0505332200128	-3678.5351633578875	0.6236802413273002	0.6151202749140894	0.8278350515463917	0.3388581952117864	0.007518796992481203	0.7297650130548303	0.44583333333333336	-0.00027358469727881943	0.22906667471848127	0.00284961250284869	0.23656516813240852	0.022114796152126484	0.28682150801055806	0.4412807881773399	0
20400	-6224.767478730086	-2545.771496530346	-3678.995982199739	0.6274509803921569	0.6116838487972509	0.8216494845360824	0.3149171270718232	0.007518796992481203	0.7571801566579635	0.4791666666666667	-0.00039217901899577385	0.22951029866318945	0.002093265443853339	0.2374788567248805	0.02400705838096302	0.2868303053648	0.4406862745098039	0
20500	-6227.822115514626	-2548.5693810713756	-3679.2527344432506	0.6210407239819005	0.6013745704467354	0.8216494845360824	0.35543278084714547	0.0	0.7219321148825065	0.43333333333333335	-0.0002674165774843051	0.22993422025418703	0.0023627519433686113	0.23725794191557067	0.026281111704555306	0.2847030020692763	0.4407317073170732	0
20600	-6221.666457058644	-2542.0929532129576	-3679.573503845686	0.6229260935143288	0.6116838487972509	0.8247422680412371	0.3443830570902394	0.007518796992481203	0.7323759791122716	0.42916666666666664	-0.00039653945085051936	0.23035761531603668	0.0029116732594397887	0.23736166625338254	0.02670791408825786	0.2839090333577464	0.4404854368932039	0
20700	-6219.886852717725	-2539.8454196788844	-3680.0414330388403	0.6225490196078431	0.6185567010309279	0.8175257731958763	0.3370165745856354	0.007518796992481203	0.7519582245430809	0.4083333333333333	-0.00044691839218570436	0.23088737799992054	0.0025625265356644454	0.2381779793609368	0.025953769606840704	0.280872262073247	0.4401449275362319	0
20800	-6220.706610207988	-2539.8320730463383	-3680.874537161649	0.6225490196078431	0.6219931271477663	0.8278350515463917	0.3259668508287293	0.0	0.7271540469973891	0.475	-0.00039591632598013536	0.23203524964174588	0.0024498262046743022	0.2379076958842722	0.024782156805842313	0.28176832270945873	0.4398076923076923	0
20900	-6221.503145321338	-2540.4552139547463	-3681.047931366592	0.6236802413273002	0.6219931271477663	0.8288659793814434	0.3370165745856354	0.007518796992481203	0.7258485639686684	0.4583333333333333	-5.915218220784611e-05	0.23220312015930092	0.002862111144371228	0.23790784094709191	0.02383799387829898	0.28514539063376826	0.4396172248803828	0
21000	-6225.904715736984	-2544.34790492126	-3681.556810815724	0.6214177978883861	0.6323024054982818	0.8144329896907216	0.35911602209944754	0.0	0.706266318537859	0.5083333333333333	0.0002484458431621915	0.23271293200744536	0.0033675180358350375	0.23861159592495398	0.02446015203737712	0.28671999443454843	0.4391904761904762	0
21100	-6226.704033325408	-2544.9378311574037	-3681.766202168005	0.6172699849170438	0.6151202749140894	0.8268041237113402	0.281767955801105	0.0	0.7271540469973891	0.5208333333333334	0.0001559964443852594	0.23291574909993734	0.00377379602779124	0.2388002432534127	0.022843329914518932	0.2888387101709063	0.438957345971564	0
21200	-6230.318385983532	-2547.667666683057	-3682.6507193004745	0.6157616892911011	0.6116838487972509	0.8082474226804124	0.3241252302025783	0.0	0.7193211488250653	0.5083333333333333	0.00016543391670091162	0.23396642770830617	0.0035966730087637244	0.23929743359283315	0.024694252216648747	0.28999363122134536	0.4387735849056604	0
21300	-6222.344762108547	-2539.126328833412	-3683.218433275135	0.6206636500754148	0.5979381443298969	0.8123711340206186	0.3333333333333333	0.0	0.7258485639686684	0.5041666666666667	6.405007750466742e-05	0.23458733404027232	0.0029048851420255127	0.2399188626631477	0.026024244068301002	0.2904602700576331	0.4386854460093897	0
21400	-6222.298936026033	-2539.1175325084496	-3683.181403517583	0.6214177978883861	0.6151202749140894	0.8164948453608247	0.3388581952117864	0.0	0.7389033942558747	0.44166666666666665	-0.0001479735101755971	0.23475694096320396	0.0032084142920649696	0.2388873234109396	0.02673912548400584	0.28912520754664867	0.4378504672897196	0
21500	-6216.910363875577	-2533.32803315199	-3683.582330723587	0.6225490196078431	0.6254295532646048	0.8216494845360824	0.3149171270718232	0.0	0.7467362924281984	0.4625	-2.3731900252094632e-05	0.23520933118082157	0.003649249345982622	0.23913398236252692	0.028960387387065866	0.2903100916563913	0.43767441860465117	0
21600	-6218.136647319545	-2534.274901744396	-3683.861745575149	0.6195324283559578	0.6219931271477663	0.8206185567010309	0.30570902394106814	0.0	0.7219321148825065	0.5333333333333333	-0.00012075070737592717	0.2355361744603123	0.003717091849161424	0.2396809832387493	0.029564800589368993	0.2868818395283344	0.43680555555555556	0
21700	-6216.281929169808	-2532.3694127389963	-3683.9125164308116	0.6263197586726998	0.6185567010309279	0.822680412371134	0.36279926335174956	0.0	0.6906005221932114	0.5708333333333333	0.00011880535837554023	0.23565661163035764	0.0036197917958337186	0.2393151655335747	0.030847950327364343	0.28755601565248207	0.4364516129032258	0
21800	-6215.4360097060235	-2531.377886633882	-3684.0581230721414	0.6225490196078431	0.6151202749140894	0.8216494845360824	0.3001841620626151	0.0	0.7571801566579635	0.4625	6.71518622712984e-05	0.2355718907063129	0.0035021211115400077	0.24085601411960308	0.03226261207558322	0.28660544035590024	0.43605504587155963	0
21900	-6215.427443550678	-2531.3470920597338	-3684.0803514909435	0.6221719457013575	0.6323024054982818	0.831958762886598	0.31123388581952116	0.0	0.7389033942558747	0.45	0.00016065674103072942	0.23552073510155921	0.00306922863556968	0.24110416859626108	0.034301087516201895	0.2881931518352593	0.4352054794520548	0
22000	-6218.434717871583	-2534.3382132218994	-3684.0965046496835	0.6146304675716441	0.6254295532646048	0.8278350515463917	0.23204419889502761	0.0	0.7676240208877284	0.4708333333333333	-0.00010203005789139305	0.23558945749671245	0.0023234843092838275	0.24098442436804718	0.03418850538147139	0.2869724055000277	0.43477272727272726	0
22100	-6217.084347504415	-2532.5152576849005	-3684.569089819515	0.6217948717948718	0.6323024054982818	0.8247422680412371	0.31675874769797424	0.0	0.7454308093994778	0.44166666666666665	-1.8567319814017442e-05	0.2362291164716815	0.0020296356715522545	0.24119321397371407	0.03182502868350816	0.28401351076584824	0.43475113122171943	0
22200	-6214.689493245758	-2529.816423747704	-3684.8730694980545	0.6206636500754148	0.6116838487972509	0.8195876288659794	0.35174953959484345	0.0	0.7088772845953003	0.4875	0.00032364726517256597	0.2368445049065221	0.0019078442831524948	0.23986417036795102	0.030210336989488475	0.28588343102255453	0.4345945945945946	0
22300	-6214.235860826917	-2528.9551817355587	-3685.2806790913587	0.6236802413273002	0.6151202749140894	0.8257731958762886	0.3259668508287293	0.0	0.7362924281984334	0.4666666666666667	0.0003187153573481094	0.23710983927778634	0.001562469686697557	0.2412489457020408	0.029092137177505167	0.28630543772271627	0.43448430493273543	0
22400	-6215.620167435412	-2530.2460594831737	-3685.374107952239	0.6244343891402715	0.6116838487972509	0.8237113402061855	0.292817679558011	0.0	0.7506527415143603	0.5125	0.00034482538200011046	0.23724416697642228	0.0008715314194743518	0.2411997254251706	0.028129833663727663	0.28624823634522956	0.43410714285714286	0
22500	-6217.424811872845	-2531.748528129197	-3685.676283743647	0.6172699849170438	0.6288659793814433	0.822680412371134	0.30939226519337015	0.0	0.7101827676240209	0.5291666666666667	0.0005531063238969819	0.23762237129121427	0.0012775018883173428	0.24095947020797515	0.027229992280073643	0.2894901524079245	0.4336	0
22600	-6216.831231070599	-2531.018042193299	-3685.813188877299	0.6206636500754148	0.6151202749140894	0.8309278350515464	0.31675874769797424	0.0	0.6971279373368147	0.5583333333333333	0.0005916492196680537	0.2377481090634977	0.0009985363036639683	0.24115911460741105	0.025112250102909996	0.29046188500717735	0.43305309734513275	0
22700	-6215.238384560541	-2529.11369943439	-3686.124685126151	0.6255656108597285	0.5979381443298969	0.8103092783505155	0.4014732965009208	0.0	0.6840731070496083	0.5458333333333333	0.0008313542651983356	0.23814344797798676	0.0004180102671257228	0.24105338539020818	0.023480013511759816	0.29208812225105313	0.43277533039647575	0
22800	-6213.237762181998	-2526.724547778195	-3686.513214403803	0.6199095022624435	0.6013745704467354	0.8278350515463917	0.30939226519337015	0.0	0.7310704960835509	0.4708333333333333	0.0009441293278934114	0.23847343043635502	0.0007007835732336675	0.2419458722264556	0.023469511398716607	0.2923629332226877	0.43236842105263157	0
22900	-6216.123397300756	-2529.2934845442637	-3686.829912756492	0.6161387631975868	0.6254295532646048	0.8268041237113402	0.27440147329650094	0.0	0.7310704960835509	0.5125	0.000944940263286041	0.2389189204682145	0.0002735913532046571	0.24187869681508767	0.024723326517995074	0.29102793335558125	0.43170305676855897	0
23000	-6211.172245392774	-2524.1867648281013	-3686.9854805646723	0.6172699849170438	0.6048109965635738	0.8164948453608247	0.3370165745856354	0.0	0.7036553524804178	0.5125	0.0009477090506376234	0.23899958907616214	0.0002996386234416234	0.24273413288940515	0.024279915068150672	0.2889087760168687	0.4308695652173913	0
23100	-6217.5490865618085	-2530.0095750965233	-3687.5395114652856	0.6229260935143288	0.6116838487972509	0.8123711340206186	0.34806629834254144	0.0	0.7140992167101827	0.5333333333333333	0.000938801007299165	0.23960733713894355	0.00013389768300085868	0.24326206107006645	0.022008695300257602	0.2894982090996283	0.4302164502164502	0
23200	-6223.681879048179	-2536.1515605907143	-3687.5303184574655	0.6240573152337858	0.6082474226804123	0.8268041237113402	0.39410681399631675	0.0	0.6540469973890339	0.575	0.0012207667865664295	0.23971682691647647	-0.00024491472610358074	0.24265280914604795	0.02212578931430952	0.28904691961485746	0.42982758620689654	0
23300	-6217.884845893361	-2530.0637608281313	-3687.821085065229	0.6180241327300151	0.6151202749140894	0.822680412371134	0.30386740331491713	0.0	0.7571801566579635	0.4	0.0012885243076242116	0.24007703940338931	-0.0005966547101300779	0.24280920796823496	0.023841438820692496	0.28805382622086845	0.42931330472103	0
23400	-6219.039556385043	-2530.531325570195	-3688.508230814849	0.6259426847662142	0.6323024054982818	0.8175257731958763	0.3812154696132597	0.0	0.7362924281984334	0.4	0.0014205264306039558	0.2408586336604148	-0.000481438327241482	0.2432336873962092	0.021477114453348895	0.28933099209936136	0.4287179487179487	0
23500	-6222.8649276779615	-2534.1160910633425	-3688.748836614619	0.6161387631975868	0.6185567010309279	0.8268041237113402	0.3149171270718232	0.0	0.7493472584856397	0.3625	0.0012396113575437987	0.24122628174964458	-0.00018710337748688134	0.24291653176771283	0.021990857108403535	0.28933215774473003	0.4282127659574468	0
23600	-6215.381315840585	-2526.5471881471412	-3688.8341276934434	0.6255656108597285	0.6185567010309279	0.8247422680412371	0.36464088397790057	0.0	0.6932114882506527	0.5416666666666666	0.0012392171270422044	0.24136174814082298	0.000510011465311803	0.24296886187614283	0.022076904491102174	0.28736201673562883	0.4276694915254237	0
23700	-6212.065245634813	-2523.027966916368	-3689.0372787184456	0.6221719457013575	0.6323024054982818	0.8144329896907216	0.34990791896869244	0.0	0.7297650130548303	0.4625	0.001360762968926921	0.24147848861323942	0.0006619774691112487	0.24359885219123284	0.02175700281947041	0.28872720739251784	0.4272995780590717	0
23800	-6210.114933257428	-2521.0038815766297	-3689.1110516807985	0.6217948717948718	0.6116838487972509	0.8195876288659794	0.35911602209944754	0.0	0.7140992167101827	0.4666666666666667	0.0013786552790484212	0.24145485226355243	0.0008027577597930091	0.24433136413835133	0.0220831584575218	0.2876544293620007	0.42680672268907566	0
23900	-6211.513110673852	-2521.883439635189	-3689.629671038663	0.6184012066365008	0.6219931271477663	0.8298969072164949	0.292817679558011	0.0	0.741514360313316	0.45	0.0013264819809473843	0.24205510693827048	4.7572122469924004e-05	0.24466562098766573	0.01901769898531563	0.2878618347587259	0.4266108786610879	0
24000	-6205.8428090254365	-2515.5566952883496	-3690.286113737087	0.6217948717948718	0.6116838487972509	0.8082474226804124	0.39042357274401474	0.0	0.716710182767624	0.43333333333333335	0.0015806116613770664	0.24270648630594707	-0.0005784873319611254	0.24551709079160522	0.018131711563048058	0.289194051087236	0.42625	0
24100	-6204.597252180638	-2514.15176829533	-3690.445483885308	0.6225490196078431	0.6357388316151202	0.831958762886598	0.3406998158379374	0.0	0.7362924281984334	0.3958333333333333	0.0015237178740700155	0.24282643379737726	-0.0003635761255874385	0.24610221241788327	0.01624576470077322	0.2878558259680462	0.42568464730290456	0
24200	-6206.633761948897	-2515.6621307748137	-3690.9716311740835	0.6229260935143288	0.6288659793814433	0.8402061855670103	0.3425414364640884	0.0	0.720626631853786	0.4125	0.0013116738116178684	0.24339402990582543	0.00019445691795636562	0.24677179001704797	0.017598317176931194	0.28645711046434386	0.42516528925619834	0
24300	-6201.694939495825	-2510.5601874907684	-3691.134752005056	0.6270739064856712	0.6185567010309279	0.831958762886598	0.3701657458563536	0.0	0.7114882506527415	0.4583333333333333	0.0012243077234340228	0.2435198989333557	0.0007253432458983718	0.24707627390627196	0.016888097832833758	0.2878187829881718	0.42489711934156377	0
24400	-6206.715777712306	-2515.44374856334	-3691.272029148966	0.6236802413273002	0.6529209621993127	0.8298969072164949	0.3664825046040516	0.0	0.7245430809399478	0.3958333333333333	0.0012849281654356629	0.2435082928580483	0.0010541633532348753	0.24775783929523862	0.015547372644993005	0.29099224325254025	0.42438524590163934	0
24500	-6210.691170964745	-2518.9017237840926	-3691.7894471806526	0.6255656108597285	0.6151202749140894	0.8206185567010309	0.4014732965009208	0.0	0.6971279373368147	0.4625	0.0014592025891883682	0.2439673662120147	0.0015604081059220815	0.24885522813938782	0.012530178196539898	0.2904649973979819	0.4236734693877551	0
24600	-6206.005362989026	-2513.903455136094	-3692.1019078529316	0.6214177978883861	0.6219931271477663	0.8422680412371134	0.3149171270718232	0.0	0.7245430809399478	0.4375	0.001374970172403826	0.2444157207615906	0.001266433089270348	0.24847109193526762	0.012863976329959899	0.29152808208593867	0.42341463414634145	0
24700	-6204.381548231145	-2512.053426794434	-3692.3281214367107	0.6263197586726998	0.6254295532646048	0.8309278350515464	0.3738489871086556	0.0	0.7154046997389034	0.43333333333333335	0.0013650369254987374	0.24454425736880006	0.0011579711635838759	0.24920978095192636	0.013343264814332892	0.2924813083598343	0.42291497975708503	0
24800	-6207.306655957711	-2514.758853034263	-3692.5478029234473	0.6263197586726998	0.6116838487972509	0.8350515463917526	0.3406998158379374	0.0	0.7310704960835509	0.44166666666666665	0.0015193526735257866	0.24489761573981295	0.0007854671918594011	0.24891469155056764	0.012393427845677922	0.2913652433425175	0.4223790322580645	0
24900	-6206.269495783035	-2512.936625832556	-3693.3328699504796	0.6274509803921569	0.6185567010309279	0.8309278350515464	0.3664825046040516	0.0	0.7036553524804178	0.5	0.0013315033894498265	0.24575246437851916	0.00043105988811544297	0.2494741138799683	0.014533733368596275	0.2928374077539221	0.4221285140562249	0
25000	-6209.97711177772	-2516.5501706637524	-3693.426941113967	0.6225490196078431	0.6357388316151202	0.831958762886598	0.3351749539594843	0.0	0.6906005221932114	0.5541666666666667	0.0013128391065293944	0.24586121912607262	0.00017709153720350942	0.24950113681648553	0.014551709867114036	0.29307808597919693	0.42176	0
25100	-6213.213218658204	-2519.5900377765174	-3693.6231808816865	0.6225490196078431	0.6323024054982818	0.8329896907216495	0.3351749539594843	0.0	0.6932114882506527	0.5416666666666666	0.0010374490231003079	0.2461318415611904	0.0007504875586517191	0.24929664282892114	0.014800066152937753	0.2938858346699369	0.421195219123506	0
25200	-6210.1730144496	-2516.3216942360114	-3693.8513202135887	0.6255656108597285	0.6323024054982818	0.8505154639175257	0.3370165745856354	0.0	0.695822454308094	0.49166666666666664	0.001120493259701466	0.24627000494969162	0.0010213685219537401	0.2499402297625683	0.015186381622960736	0.2952988406850405	0.4207936507936508	0
25300	-6213.083024384912	-2519.0263631977436	-3694.056661187168	0.6233031674208145	0.6323024054982818	0.8381443298969072	0.30755064456721914	0.0	0.7232375979112271	0.49583333333333335	0.0010424548580926765	0.24645302267704497	0.00044461591461135414	0.2502669589203394	0.016148303597735912	0.29597521281835376	0.42027667984189726	0
