it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2
12400	-1395.3776627734255	-182.34321709736395	-1213.0344456760615	0.9960212201591512	0.996	0.19938107869142352	0.20468611847922194	0.19849690539345713	0.19849690539345713	0.1989389920424403	0.08307553034973358	1.075376312803434	0.15231527999258632	2.2387264836610736	0.21279921020799425	3.2947429243463056
12500	-1393.7022606240537	-177.79240187239742	-1215.9098587516562	0.9973474801061007	0.996	0.19938107869142352	0.20247568523430592	0.2002652519893899	0.1989389920424403	0.1989389920424403	0.08048631668409971	1.083157287053437	0.13613148374695336	2.2733646079674448	0.18847266565417706	3.243625408448568
12600	-1390.149448495812	-175.09368805852023	-1215.0557604372918	0.9969053934571176	1.0	0.19938107869142352	0.20291777188328913	0.19982316534040673	0.1989389920424403	0.1989389920424403	0.08125314292098224	1.0842824399037863	0.11846287092023128	2.2679260960905756	0.18326797844000553	3.227660228964017
12700	-1386.1966364179325	-167.57258029267186	-1218.6240561252607	0.9973474801061007	0.996	0.19938107869142352	0.20247568523430592	0.2002652519893899	0.1989389920424403	0.1989389920424403	0.0798338081364124	1.0826138617895493	0.1404562327438332	2.2925788986523448	0.1504515238094658	3.2703614766448132
12800	-1385.1301564412765	-161.63879996825307	-1223.4913564730234	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.07491328059459579	1.0876093081148162	0.14249037516812543	2.2964403070575488	0.1307217022793951	3.2881364546303926
12900	-1384.6542455331069	-157.91907588112576	-1226.735169651981	0.997789566755084	0.996	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.07604819613352996	1.0897702832210292	0.13824413316308948	2.3102929770086744	0.15263608118869848	3.2979838137712
13000	-1387.9746275275224	-159.32533167998213	-1228.6492958475403	0.9973474801061007	1.0	0.19938107869142352	0.20247568523430592	0.2002652519893899	0.1989389920424403	0.1989389920424403	0.07705293897800179	1.0927689043944862	0.12433061960662421	2.305394956282593	0.14744012265843204	3.2992162632902295
13100	-1385.4131767674185	-157.58711208524147	-1227.826064682177	0.997789566755084	0.996	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.07423188822973432	1.0909523771967384	0.13786743778316757	2.3251763814561346	0.1707130843426118	3.2908616808336077
13200	-1382.4362886068764	-150.28470202188186	-1232.1515865849944	0.9973474801061007	0.996	0.19938107869142352	0.20380194518125552	0.19938107869142352	0.19849690539345713	0.1989389920424403	0.07633625978077502	1.0937774200376524	0.1407987374157789	2.335648366918112	0.16775075833255343	3.3105556695971337
13300	-1382.6933765940546	-144.84134791863917	-1237.8520286754153	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.07607414264396094	1.1009414733112788	0.13241087240259458	2.3367422448553192	0.12832520478956874	3.319645001876406
13400	-1381.7962570095908	-149.00445929417077	-1232.79179771542	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.08095685754272458	1.0975902479459998	0.10703051991615502	2.3168981458756943	0.1458101879411042	3.2983575288651314
13500	-1381.440984787665	-146.20960943395306	-1235.2313753537119	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.08579622650331789	1.0991547119233729	0.10603134499747519	2.332399910217718	0.14339527111623387	3.3005575137866607
13600	-1381.7303224939883	-144.57429938494627	-1237.156023109042	0.9973474801061007	1.0	0.19938107869142352	0.20335985853227231	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.08580360258922702	1.100401277670615	0.1273745439705438	2.329425354948078	0.13748138909364374	3.314728431480677
13700	-1377.3992779776047	-143.20900797569146	-1234.1902700019132	0.9973474801061007	1.0	0.19938107869142352	0.20335985853227231	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.08344408723070991	1.0992502549043885	0.13333667806570448	2.3147049768910417	0.13327631414191407	3.300566100291143
13800	-1372.9564493655375	-143.35113870933003	-1229.6053106562076	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.19982316534040673	0.1989389920424403	0.1989389920424403	0.08033735808743603	1.0938285696841057	0.14105837670344656	2.3024559310999004	0.15623496288030117	3.3007006019305667
13900	-1369.5223909270048	-137.8600008039208	-1231.6623901230842	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.08076490037154481	1.0967817868072949	0.12833733167295658	2.312591353214554	0.17208527434014756	3.2927119755073453
14000	-1374.1303911154819	-144.6264347414804	-1229.5039563740015	0.997789566755084	0.996	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.07550686744022873	1.0951019134434574	0.12773852795357452	2.3136559761455455	0.1734440379217661	3.2833265654259085
14100	-1367.3680923697575	-130.65646043582308	-1236.7116319339345	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.07723184264172946	1.0958998596598128	0.12105398486031543	2.332135347543817	0.1649305036750508	3.3501695755642773
14200	-1367.9675891501215	-131.5784856231105	-1236.389103527011	0.9973474801061007	1.0	0.19938107869142352	0.20335985853227231	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.07557317031126483	1.098819381514575	0.12636382554776898	2.3545176427991006	0.17768824464076943	3.305824537941128
14300	-1375.039656257933	-138.8350882394871	-1236.204568018446	0.9973474801061007	1.0	0.19938107869142352	0.20335985853227231	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.07189440134937551	1.0967632634139757	0.14557914481057732	2.394240438069607	0.14384143919110415	3.29563404844097
14400	-1371.1598851486633	-132.01166583196857	-1239.1482193166948	0.9973474801061007	1.0	0.19938107869142352	0.20380194518125552	0.19938107869142352	0.19849690539345713	0.1989389920424403	0.07046273741336524	1.0975596795826272	0.15596255632814487	2.3949209910036404	0.1489735414827765	3.3239995671852216
14500	-1375.1570075316213	-129.33306581938734	-1245.823941712234	0.997789566755084	1.0	0.19938107869142352	0.20203359858532272	0.19982316534040673	0.19982316534040673	0.1989389920424403	0.06651000919994073	1.1062771337989739	0.15179056820129339	2.3944784498852756	0.19590514234595344	3.329947679425764
14600	-1371.5353333719358	-125.69559771081643	-1245.8397356611194	0.9982316534040672	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.06715459047544133	1.1073510951955587	0.1635025489424747	2.3969782707594978	0.20512594288436692	3.3176630652164354
14700	-1374.2395234801738	-124.51886837887398	-1249.7206551012998	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.06607504972705108	1.1119231955905775	0.16261598150271311	2.3814506329830656	0.16881387279361632	3.33876501901679
14800	-1371.4415358812012	-114.95387494686864	-1256.4876609343326	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.06823561204522652	1.1131938581147762	0.1574926806993464	2.448177203295055	0.1865711230079881	3.3587712243365386
14900	-1368.576580002627	-113.38105215470557	-1255.1955278479215	0.9973474801061007	1.0	0.19982316534040673	0.20291777188328913	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.06608804513037969	1.1116200863465047	0.18067571341540387	2.4429296804174405	0.18089377476630109	3.3609021792080527
15000	-1371.6092549298735	-117.85331390365695	-1253.7559410262165	0.9973474801061007	1.0	0.19982316534040673	0.20291777188328913	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.06427422680655666	1.1124554236037225	0.19955697104725764	2.433427263013579	0.19279969525020443	3.342659591454857
15100	-1382.7192554504388	-126.01251172319576	-1256.706743727243	0.997789566755084	1.0	0.1989389920424403	0.20291777188328913	0.2002652519893899	0.1989389920424403	0.1989389920424403	0.06727595623116829	1.1142676123316626	0.2057705065299301	2.432892464330431	0.20479464983478807	3.3601272463479335
15200	-1371.1201460936054	-111.73297247319476	-1259.3871736204107	0.9982316534040672	1.0	0.19938107869142352	0.20291777188328913	0.19982316534040673	0.1989389920424403	0.1989389920424403	0.06761353814662686	1.1161265266270177	0.1977806284039678	2.4193533724514147	0.20748613134617788	3.385934829596294
15300	-1375.1678662439122	-109.9791414358183	-1265.1887248080939	0.9982316534040672	1.0	0.19938107869142352	0.20291777188328913	0.19982316534040673	0.1989389920424403	0.1989389920424403	0.06666814322474	1.118509289015552	0.21650724496171864	2.4369865780252855	0.20532936009695163	3.4208300913123026
15400	-1374.5227442621942	-107.57421246588297	-1266.9485317963113	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.2002652519893899	0.19849690539345713	0.1989389920424403	0.06263000370269978	1.1174284768235432	0.22546995835053063	2.4441308887115323	0.21807679305216812	3.445932677453405
15500	-1370.8022451403842	-106.6690602461322	-1264.133184894252	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.06706857621198979	1.1184456546460964	0.21934096235799683	2.4165486284158666	0.19980536803694982	3.4234668714844925
15600	-1369.4971916846278	-106.18850819321138	-1263.3086834914163	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.06061576572762402	1.1230474229644942	0.21459961723851415	2.4101593892163793	0.17087576312665	3.384216300606186
15700	-1372.6788231780863	-107.74008174023874	-1264.9387414378475	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.057604058605168665	1.123273043647271	0.2322468213263784	2.4042981578625713	0.17649733909445	3.405556480208674
15800	-1377.189812022451	-110.93993679526788	-1266.249875227183	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.0567443736553915	1.1257820526003928	0.1963413106920246	2.3865342869975734	0.17498243895169058	3.4147737749619287
15900	-1376.3904177726793	-110.8365780571771	-1265.5538397155021	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.06138207517887101	1.1246874117968955	0.2191544413343311	2.3989469681981017	0.12050656379142545	3.4061176890768756
16000	-1379.6213591166015	-111.31451777648142	-1268.3068413401202	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.06461680360308658	1.1245545938776038	0.22451899648490578	2.4238730199971354	0.12219663302349741	3.4199511409290717
16100	-1380.5718066012007	-103.24325844967255	-1277.3285481515281	0.9982316534040672	1.0	0.19982316534040673	0.20247568523430592	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.06663464560053953	1.1296123628835657	0.23731240203667034	2.4729526208729036	0.08590257733158588	3.446466631126167
16200	-1377.8170694852156	-102.7451925078925	-1275.0718769773232	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.06304469541801366	1.1259054916313151	0.24730622879037284	2.4781349114116864	0.06431061873222252	3.4493569481797794
16300	-1377.1855674891542	-100.98381271225703	-1276.2017547768971	0.9982316534040672	0.996	0.19982316534040673	0.20247568523430592	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.06659169451154492	1.12485777862194	0.24879784260840535	2.5102671899421263	0.03680588345579708	3.446619075732045
16400	-1374.1229171230102	-102.08290586600715	-1272.040011257003	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.06934620935437909	1.1190740227217086	0.24064778501045045	2.5087005400549387	0.042093860933208056	3.447152335772915
16500	-1376.4347931888112	-105.74048402050249	-1270.6943091683088	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.06578718553937092	1.1179707777623826	0.23144737233638515	2.51683830164411	0.08354029140482014	3.436499054335351
16600	-1368.073006786416	-99.4855925388875	-1268.5874142475286	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.06971402288706952	1.1134972470511477	0.21273518262077246	2.541088881282967	0.05811515154102822	3.4313337532944224
16700	-1366.4921897409445	-100.03497646019981	-1266.4572132807446	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.06532312700024434	1.1144371811722331	0.21612520409368016	2.5433132505344123	0.05072997522117448	3.3989623822337522
16800	-1365.232119546054	-99.79218963183826	-1265.4399299142158	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.06409620162092568	1.110834451399363	0.2070847086559072	2.5479557107337634	0.047420565479609794	3.4151155351431273
16900	-1362.5473609224587	-93.78823931176487	-1268.759121610694	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.061308522250559036	1.112853804964174	0.2633342321247113	2.5418706362573564	0.03361527346444907	3.439090873006388
17000	-1370.1018806185646	-101.06372501451378	-1269.0381556040509	0.9986737400530504	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.0589596813145781	1.1158967375810604	0.28279075054334046	2.5174630203960073	0.05663737424663785	3.4340596674835706
17100	-1364.995571728506	-97.58210885733126	-1267.4134628711747	0.9982316534040672	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.056729142064176036	1.1135273404304615	0.2944812177696534	2.5280586227250623	0.055152066534915535	3.4271986873573925
17200	-1361.919917991412	-91.41750269419786	-1270.5024152972142	0.997789566755084	1.0	0.19938107869142352	0.20335985853227231	0.19982316534040673	0.19849690539345713	0.1989389920424403	0.061123630793046585	1.1135375309678313	0.27325495132375316	2.52895836354369	0.021086199080196863	3.4625074229626542
17300	-1363.0380037847847	-90.38766540996858	-1272.650338374816	0.9982316534040672	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.06135199079634722	1.1156821524482452	0.26778073208988934	2.53758853835128	0.03488084289660772	3.4634071306800402
17400	-1360.4055300356326	-86.15560598737889	-1274.2499240482537	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.05887305266231069	1.1120713201519459	0.26363795308721305	2.540308286799705	0.017361794370829436	3.511080677182066
17500	-1361.4871898220529	-87.16613055506436	-1274.3210592669884	0.9982316534040672	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.05697947805427603	1.1099323848940406	0.24967477254400136	2.5799185963570905	-0.0038194138594682945	3.5023276552202427
17600	-1369.7162795667302	-89.20001737862198	-1280.5162621881082	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.05433772149648043	1.1165325280551008	0.2996599062016063	2.583327943799247	-0.007186315930101372	3.513584028769451
17700	-1369.3392696362835	-87.40087202553478	-1281.9383976107488	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.05230772820526757	1.1178662513179558	0.3052906946150693	2.5858424999160134	0.01041250131353857	3.5172833124234026
17800	-1368.1870106065026	-87.57508570008662	-1280.6119249064159	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.05107732727843478	1.1207832379145932	0.32604552077594207	2.572556797239554	0.010408737173144295	3.4864593624872438
17900	-1377.2736193661813	-99.40789856418134	-1277.865720802	0.9973474801061007	1.0	0.19938107869142352	0.20247568523430592	0.19938107869142352	0.19982316534040673	0.1989389920424403	0.04541665515724659	1.1246371238138344	0.2789782146912453	2.5559477662362506	-0.005017439997805617	3.4409696058475707
18000	-1369.9103201976711	-96.58363289789568	-1273.3266872997754	0.9986737400530504	1.0	0.19938107869142352	0.20203359858532272	0.2002652519893899	0.19938107869142352	0.1989389920424403	0.0421882855866791	1.1202719871108948	0.2772466056681655	2.5514341471243833	-0.016239253485508597	3.4294381729506784
18100	-1375.4461382189577	-94.41190496545777	-1281.0342332535	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.038710220723347684	1.1269180254653375	0.30231893880773053	2.5773224408796707	0.012143919049900474	3.4427313179773664
18200	-1375.8254243816511	-89.7406444585577	-1286.0847799230935	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.03911792885318379	1.1340761974928701	0.33392907467646377	2.5793087238026198	-0.018870827110094177	3.436204103476673
18300	-1373.4717961100364	-88.93711319260083	-1284.5346829174355	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.03369352202417586	1.137915169365463	0.3189080360351068	2.561483015304716	-0.02433941789074652	3.4014494859500877
18400	-1378.556260210593	-89.59379758538245	-1288.9624626252107	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.029501624061518482	1.1424449613873393	0.3195759400431033	2.5826569160905497	-0.07432964856546015	3.398548599102192
18500	-1382.1868290403102	-94.56589820923463	-1287.6209308310756	0.997789566755084	1.0	0.19938107869142352	0.20291777188328913	0.19938107869142352	0.19938107869142352	0.1989389920424403	0.03754666465045264	1.143645958308015	0.3449756225296744	2.5658318404787877	-0.08143035635771505	3.380339552488021
18600	-1380.9554945915334	-98.5243929347059	-1282.4311016568274	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.03545356567699223	1.1397938306784916	0.34612382405140507	2.5814213004957245	-0.1198127830317984	3.339705093483994
18700	-1378.0691783310695	-100.73766026464406	-1277.3315180664254	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.02853653988387575	1.1383153633488952	0.3210921475251144	2.5934725394317097	-0.12533391006105968	3.2858734692744713
18800	-1377.7763970537649	-100.37049912074981	-1277.405897933015	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.02998288285303645	1.1360582903975054	0.31502531389221905	2.615658276657138	-0.1515740287201967	3.2884948369364904
18900	-1372.7633206643297	-95.79754514198893	-1276.965775522341	0.9973474801061007	0.996	0.19938107869142352	0.20247568523430592	0.19938107869142352	0.19982316534040673	0.1989389920424403	0.028400270683083845	1.135357692420675	0.3115709684034325	2.613819855358999	-0.14272772835062764	3.2919312153527436
19000	-1373.617049474681	-95.359487560534	-1278.257561914147	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.027564366312947185	1.135086524966624	0.30266920456365387	2.6143913435100017	-0.13667053995044878	3.3108031682680163
19100	-1378.4381701676562	-97.5133500764799	-1280.9248200911763	0.9982316534040672	1.0	0.19938107869142352	0.20247568523430592	0.19982316534040673	0.19938107869142352	0.1989389920424403	0.02758043426097493	1.1359154283549486	0.32716478929078774	2.644560438548867	-0.16984676357321718	3.307862357282226
