it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
10270	-1313.5896156776607	-151.37387298944242	-1162.2157426882184	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04351671129505536	0.9603812114861736	0.3298205384208109	2.594521976027602	0.09132572310461963	2.7516209801706326	0.5247524752475248	0
10280	-1313.7796495816053	-151.67676690748698	-1162.1028826741183	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04351671129505536	0.9603812114861736	0.3380021101082108	2.592017832553773	0.09132572310461963	2.7516209801706326	0.504950495049505	0
10290	-1314.01025670228	-151.91315404298754	-1162.0971026592924	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04351671129505536	0.9603812114861736	0.33408041195401095	2.5916614633270734	0.08786362627887313	2.752478167695349	0.504950495049505	0
10300	-1314.0616218029872	-150.68544511501074	-1163.3761766879766	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04351671129505536	0.9603812114861736	0.34904611212722286	2.6183737427613027	0.09352418390103766	2.740617727150828	0.5445544554455446	0
10310	-1311.7574503811497	-147.62554746081366	-1164.131902920336	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.043054172506247504	0.9626715739935277	0.3578243987888233	2.610314274356512	0.10183250054948328	2.7389494232882714	0.5445544554455446	0
10320	-1312.0815039481647	-147.30866629384406	-1164.7728376543207	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04408303074837291	0.9622587735912215	0.36095465411452604	2.616644929440177	0.10913403902783969	2.742781280307861	0.5247524752475248	0
10330	-1311.6045474917448	-145.81477494968675	-1165.789772542058	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04519629591567706	0.9616076568521584	0.3535797220031192	2.635278219659484	0.10913403902783969	2.742781280307861	0.5346534653465347	0
10340	-1312.7803408487798	-145.24135333099176	-1167.538987517788	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04652064073945325	0.9634609842604057	0.3535797220031192	2.635278219659484	0.10044508050988953	2.749902851028945	0.5346534653465347	0
10350	-1311.9780740089484	-144.54082642574332	-1167.4372475832051	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04652064073945325	0.9634609842604057	0.3513898708381138	2.63428404147888	0.10044508050988953	2.749902851028945	0.504950495049505	0
10360	-1313.3488345452581	-143.41586374329466	-1169.9329708019634	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.043454792081319533	0.9663897414960927	0.3556323170485045	2.6449978250610156	0.08637075806189504	2.7487865273995116	0.49504950495049505	0
10370	-1311.4214606401315	-141.49453944318154	-1169.92692119695	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.043454792081319533	0.9663897414960927	0.3538653326618761	2.6451585696978537	0.08637075806189504	2.7487865273995116	0.46534653465346537	0
10380	-1312.4927820600751	-142.5270230922285	-1169.9657589678466	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.043454792081319533	0.9663897414960927	0.3538653326618761	2.6451585696978537	0.09070009566137892	2.7491180328306615	0.4752475247524752	0
10390	-1312.1982345142849	-140.9054301073202	-1171.2928044069647	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.043628773001518656	0.9684878569272924	0.3538653326618761	2.6451585696978537	0.0905630341888208	2.7492794381289625	0.48514851485148514	0
10400	-1311.865016672059	-140.6747300473951	-1171.190286624664	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.043628773001518656	0.9684878569272924	0.3538653326618761	2.6451585696978537	0.09411116007589479	2.747916967961243	0.4752475247524752	0
10410	-1312.143834437406	-141.17271027528943	-1170.9711241621167	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.043628773001518656	0.9684878569272924	0.35807170525718246	2.641828600716485	0.09411116007589479	2.747916967961243	0.4752475247524752	0
10420	-1311.882667347776	-141.02870481052005	-1170.853962537256	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.043628773001518656	0.9684878569272924	0.3677915188622537	2.639013513669774	0.09411116007589479	2.747916967961243	0.504950495049505	0
10430	-1311.9784371686767	-141.11826303873198	-1170.8601741299447	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.043628773001518656	0.9684878569272924	0.3699541128314424	2.638789682270463	0.09411116007589479	2.747916967961243	0.49504950495049505	0
10440	-1312.5187007619315	-140.6744991560321	-1171.8442016058993	0.9973333333333333	1.0	1.0	1.0	1.0	0.989010989010989	0.9977477477477478	0.043628773001518656	0.9684878569272924	0.3667766382448824	2.6516322826187726	0.09411116007589479	2.747916967961243	0.4752475247524752	0
10450	-1316.7690129352593	-141.78915477153163	-1174.9798581637276	0.9973333333333333	1.0	1.0	1.0	1.0	0.989010989010989	0.9977477477477478	0.04667627454337758	0.9718095357387231	0.3628611709263907	2.6508635530478575	0.09515097255097728	2.760858984104718	0.49504950495049505	0
10460	-1315.2853683823248	-140.30494711928378	-1174.980421263041	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.04667627454337758	0.9718095357387231	0.35494847386694856	2.651967669409255	0.08860804414263043	2.7610518031554117	0.5148514851485149	0
10470	-1314.963893704924	-139.31218486154114	-1175.651708843383	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.04667627454337758	0.9718095357387231	0.35783498751295295	2.651940429320417	0.08178598578027434	2.7690086714960773	0.5148514851485149	0
10480	-1314.963893704924	-139.31218486154114	-1175.651708843383	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.04667627454337758	0.9718095357387231	0.35783498751295295	2.651940429320417	0.08178598578027434	2.7690086714960773	0.504950495049505	0
10490	-1315.969569314694	-140.91571793843107	-1175.0538513762629	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047252712940934236	0.9712644406530251	0.3665279532378024	2.647308416805108	0.08178598578027434	2.7690086714960773	0.49504950495049505	0
10500	-1314.0335950777876	-137.6921364727492	-1176.3414586050385	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.047252712940934236	0.9712644406530251	0.37103245481391034	2.662848098105671	0.08178598578027434	2.7690086714960773	0.504950495049505	0
10510	-1314.1081579767358	-137.6897205376416	-1176.4184374390943	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047252712940934236	0.9712644406530251	0.37103245481391034	2.662848098105671	0.08688775494845763	2.7697798487607144	0.5148514851485149	0
10520	-1314.0881370280083	-137.43963692396105	-1176.6485001040473	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047252712940934236	0.9712644406530251	0.35988828343110796	2.6555490910008017	0.08673869500518165	2.7810085090108303	0.49504950495049505	0
10530	-1314.855779625804	-136.61886264648268	-1178.2369169793212	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047252712940934236	0.9712644406530251	0.3580530270708649	2.663025516201533	0.09012617233835835	2.793001493186887	0.49504950495049505	0
10540	-1314.8554690798157	-136.61494411113264	-1178.240524968683	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047295479700803146	0.9706863291735484	0.3580530270708649	2.663025516201533	0.07723010323132976	2.7977323768881073	0.504950495049505	0
10550	-1312.7970434554773	-133.92592362059173	-1178.8711198348856	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.047295479700803146	0.9706863291735484	0.3664805638135892	2.6661939246506647	0.08868906382410471	2.8007951856349216	0.504950495049505	0
10560	-1312.7970434554773	-133.92592362059173	-1178.8711198348856	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.047295479700803146	0.9706863291735484	0.3664805638135892	2.6661939246506647	0.08868906382410471	2.8007951856349216	0.4752475247524752	0
10570	-1313.983886829797	-135.42614812326025	-1178.5577387065368	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.047295479700803146	0.9706863291735484	0.3653015154618332	2.6624351212893926	0.08868906382410471	2.8007951856349216	0.4752475247524752	0
10580	-1315.1085813634122	-135.18940536903082	-1179.9191759943815	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04711852308907625	0.97286698360902	0.3653015154618332	2.6624351212893926	0.08868906382410471	2.8007951856349216	0.45544554455445546	0
10590	-1315.3013599334936	-135.13812550293187	-1180.1632344305617	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04711852308907625	0.97286698360902	0.36457726926379386	2.6655881057324167	0.08868906382410471	2.8007951856349216	0.42574257425742573	0
10600	-1317.1894196172718	-136.93585428647296	-1180.253565330799	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.04711852308907625	0.97286698360902	0.356361499786923	2.6609242044943646	0.09763712807054122	2.8070578667436363	0.40594059405940597	0
10610	-1317.1894196172718	-136.93585428647296	-1180.253565330799	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.04711852308907625	0.97286698360902	0.356361499786923	2.6609242044943646	0.09763712807054122	2.8070578667436363	0.36633663366336633	0
10620	-1317.5193180297288	-136.91472907350447	-1180.6045889562242	0.9968888888888889	1.0	1.0	1.0	1.0	0.9868131868131869	0.9977477477477478	0.04711852308907625	0.97286698360902	0.36289982398262927	2.6621596377373766	0.10192714837568534	2.8090639417833283	0.37623762376237624	0
10630	-1317.8364245547425	-137.03481932478348	-1180.801605229959	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.045118975520488595	0.9728754252725921	0.36289982398262927	2.6621596377373766	0.10107461684530823	2.8120739470881637	0.37623762376237624	0
10640	-1321.5327906080367	-141.37980532739465	-1180.152985280642	0.9951111111111111	0.996	1.0	1.0	0.9977876106194691	0.9802197802197802	0.9977477477477478	0.04520971432454079	0.9720028164344606	0.3591877881871116	2.6625826708089826	0.1050507011412678	2.8107718993571567	0.39603960396039606	0
10650	-1321.1272001344282	-140.39072967159302	-1180.736470462835	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04546395817905582	0.9733290440220292	0.35036685511100957	2.6636159388570917	0.09363831654465055	2.8082727987030327	0.40594059405940597	0
10660	-1320.9424033225323	-140.33985051131125	-1180.6025528112211	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04546395817905582	0.9733290440220292	0.3549107225597466	2.6613375093108935	0.09363831654465055	2.8082727987030327	0.43564356435643564	0
10670	-1319.5593343915968	-139.8524448137936	-1179.7068895778032	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04546395817905582	0.9733290440220292	0.3616510805054679	2.6491841335011728	0.09363831654465055	2.8082727987030327	0.45544554455445546	0
10680	-1318.9778336532738	-140.28222337437293	-1178.6956102789009	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.04546395817905582	0.9733290440220292	0.3582767890112507	2.6435731818607384	0.10179024940651475	2.801697882229139	0.4752475247524752	0
10690	-1320.24154435789	-140.46469686391427	-1179.7768474939758	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.04610089406921315	0.9742480287720762	0.35629216166970423	2.6520067931709796	0.10322879145534025	2.7997002343874153	0.49504950495049505	0
10700	-1318.849782813981	-139.1928399438521	-1179.656942870129	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.3608482720842804	2.659638026772583	0.10322879145534025	2.7997002343874153	0.5247524752475248	0
10710	-1318.2013272993863	-138.97579012065046	-1179.2255371787357	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.3698616865562551	2.661125681830809	0.1077333907869526	2.7917931639247313	0.5544554455445545	0
10720	-1315.3203144394254	-134.79452546614084	-1180.5257889732845	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.36087998795567694	2.6715272186911805	0.10722297623267053	2.7985706629870966	0.5346534653465347	0
10730	-1314.8142446465947	-135.04015582530374	-1179.774088821291	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.36937086964277555	2.668917020005843	0.11765502808970166	2.790569407873666	0.5247524752475248	0
10740	-1315.3337960608924	-134.5208904047389	-1180.8129056561534	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.3634077353950625	2.674554452900413	0.11543155996941752	2.7984453776621834	0.5148514851485149	0
10750	-1315.4168670785266	-133.41146536202518	-1182.0054017165014	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.3723667442693273	2.669707528964399	0.10962010117160223	2.816276898459905	0.5148514851485149	0
10760	-1315.1191565310535	-133.33614750285273	-1181.7830090282007	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04557966823787119	0.9730354149633798	0.3693776597517101	2.6661351265116586	0.1069343929321936	2.817525493384564	0.5445544554455446	0
10770	-1314.6370226349516	-132.40613111312987	-1182.2308915218216	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.04417692392634661	0.9738134355450192	0.3693776597517101	2.6661351265116586	0.1069343929321936	2.817525493384564	0.5643564356435643	0
10780	-1315.033734246987	-130.79412173654185	-1184.239612510445	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04417692392634661	0.9738134355450192	0.3744339061707549	2.6904331158435446	0.1069343929321936	2.817525493384564	0.5742574257425742	0
10790	-1315.033734246987	-130.79412173654185	-1184.239612510445	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04417692392634661	0.9738134355450192	0.3744339061707549	2.6904331158435446	0.1069343929321936	2.817525493384564	0.5346534653465347	0
10800	-1316.7263301198539	-131.62533659315108	-1185.1009935267027	0.9968888888888889	1.0	1.0	1.0	1.0	0.9868131868131869	0.9977477477477478	0.04590322415579471	0.9721775923579298	0.38087029754866697	2.7071660563486004	0.10841728446965311	2.8223173433132303	0.5148514851485149	0
10810	-1317.4958858997627	-132.6643641072154	-1184.8315217925474	0.9951111111111111	0.996	1.0	1.0	0.9977876106194691	0.9802197802197802	0.9977477477477478	0.04691481158872118	0.9716070968141541	0.3822185666003578	2.7076885907691346	0.10841728446965311	2.8223173433132303	0.4752475247524752	0
10820	-1315.5920679940696	-129.44986802630228	-1186.1421999677673	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.3826726662027568	2.7135222777848056	0.10841728446965311	2.8223173433132303	0.504950495049505	0
10830	-1313.3644742780832	-128.11359051057022	-1185.250883767513	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.37285232259954804	2.706968256165578	0.1104334140771062	2.81931878334358	0.5346534653465347	0
10840	-1313.8417459717828	-128.8032455777716	-1185.0385003940112	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.37529486884856994	2.704013843197764	0.1104334140771062	2.81931878334358	0.5346534653465347	0
10850	-1313.768214306771	-128.4679305431012	-1185.3002837636698	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.37630098520622174	2.7063987397663296	0.10436437560255171	2.820222469153966	0.5346534653465347	0
10860	-1312.9900161729802	-127.26601083080119	-1185.724005342179	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.36926412967049926	2.7125797090313446	0.10436437560255171	2.820222469153966	0.49504950495049505	0
10870	-1312.9900161729802	-127.26601083080119	-1185.724005342179	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.36926412967049926	2.7125797090313446	0.10436437560255171	2.820222469153966	0.46534653465346537	0
10880	-1312.5472639808609	-127.68946513634594	-1184.857798844515	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.045276303041365824	0.9730099739133418	0.37337242391471526	2.706370206535126	0.10255656583448028	2.8154714992208216	0.4752475247524752	0
10890	-1312.5723237306406	-127.38114726758761	-1185.191176463053	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.0453617348334622	0.9735516037317672	0.3685058176232793	2.706924643702684	0.10255656583448028	2.8154714992208216	0.5148514851485149	0
10900	-1313.0026037484024	-127.58672299733846	-1185.415880751064	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.36863131446546876	2.7083134908998088	0.10255656583448028	2.8154714992208216	0.504950495049505	0
10910	-1312.6515107037537	-126.90372956176851	-1185.7477811419851	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.36863131446546876	2.7083134908998088	0.09702990483807093	2.8195938541597965	0.504950495049505	0
10920	-1312.994089132143	-128.2930718196747	-1184.7010173124684	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.3590167036574764	2.708187673029331	0.094534962502514	2.808643931785134	0.504950495049505	0
10930	-1312.994089132143	-128.2930718196747	-1184.7010173124684	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.3590167036574764	2.708187673029331	0.094534962502514	2.808643931785134	0.45544554455445546	0
10940	-1312.397219497355	-127.19428720395837	-1185.2029322933968	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.3590167036574764	2.708187673029331	0.08553706839297494	2.8148822361420556	0.44554455445544555	0
10950	-1312.5292234138785	-127.97224568345969	-1184.5569777304188	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.3476513344954638	2.7022965808182438	0.08141282722248581	2.8144434817959656	0.40594059405940597	0
10960	-1313.0748117181402	-127.90507459757626	-1185.169737120564	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.3475301004368008	2.7079087639194337	0.07802147048755749	2.8164169885636525	0.40594059405940597	0
10970	-1314.0478262960319	-128.81995340821868	-1185.2278728878132	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.04572490095282531	0.9737105777547275	0.3475301004368008	2.7079087639194337	0.06857511512222382	2.8173507369033044	0.39603960396039606	0
10980	-1316.0089690754573	-130.8952050871334	-1185.1137639883239	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.047030800283789385	0.9734666576613338	0.3475301004368008	2.7079087639194337	0.06857511512222382	2.8173507369033044	0.39603960396039606	0
10990	-1315.6829768983494	-129.681313016299	-1186.0016638820503	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047030800283789385	0.9734666576613338	0.35833733950011576	2.717413240894674	0.06857511512222382	2.8173507369033044	0.38613861386138615	0
11000	-1315.6829768983494	-129.681313016299	-1186.0016638820503	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047030800283789385	0.9734666576613338	0.35833733950011576	2.717413240894674	0.06857511512222382	2.8173507369033044	0.39603960396039606	0
11010	-1316.000601634345	-129.40177306281788	-1186.598828571527	0.9946666666666667	0.996	1.0	1.0	1.0	0.9758241758241758	0.9977477477477478	0.047030800283789385	0.9734666576613338	0.3580979658526762	2.7257028617772954	0.07349961052625328	2.816314370682988	0.42574257425742573	0
11020	-1315.9384517909448	-129.41791891385344	-1186.5205328770912	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047030800283789385	0.9734666576613338	0.3580979658526762	2.7257028617772954	0.08357766098694892	2.815106372570063	0.43564356435643564	0
11030	-1315.7185767812678	-128.86978417958616	-1186.8487926016817	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.046451448439042656	0.9738288383056941	0.33869359685378597	2.724308881013792	0.0817913721597099	2.82030536229456	0.46534653465346537	0
11040	-1314.8505082401325	-128.12513516188545	-1186.725373078247	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.046451448439042656	0.9738288383056941	0.3283549909485685	2.7240644748996945	0.0817913721597099	2.82030536229456	0.4752475247524752	0
11050	-1314.7446620609844	-128.02897142157804	-1186.7156906394064	0.9946666666666667	0.996	1.0	1.0	0.9977876106194691	0.978021978021978	0.9977477477477478	0.046451448439042656	0.9738288383056941	0.3283549909485685	2.7240644748996945	0.07965198188414596	2.8202521573445223	0.504950495049505	0
11060	-1311.9271809573752	-125.00831006159308	-1186.9188708957822	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.046451448439042656	0.9738288383056941	0.3298384973954857	2.7234566773076616	0.08225479354380753	2.822991449605226	0.504950495049505	0
11070	-1311.6500955309536	-123.66306334819404	-1187.9870321827595	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.046451448439042656	0.9738288383056941	0.3190563695912866	2.7378718572489946	0.07741638280144579	2.8230363911198904	0.5346534653465347	0
11080	-1313.9378371422513	-126.8811618522788	-1187.0566752899724	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.044527370272227335	0.9733421530977544	0.30904274376665514	2.729555793174564	0.08556344392932884	2.8252571834006015	0.5544554455445545	0
11090	-1313.0064246188363	-128.12237697394627	-1184.88404764489	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.044527370272227335	0.9733421530977544	0.30271403216193987	2.719774749669902	0.09437737047864882	2.80941668243565	0.5346534653465347	0
11100	-1314.4824816495054	-129.35297094187504	-1185.1295107076303	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.0467790456489367	0.9736274854195754	0.30271403216193987	2.719774749669902	0.09437737047864882	2.80941668243565	0.5346534653465347	0
11110	-1314.0860468270052	-129.34988618898797	-1184.7361606380173	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047421488864516095	0.9735064673148612	0.31266684759860247	2.718342978486322	0.09007425940114076	2.805854401182817	0.5346534653465347	0
11120	-1314.0798736236106	-129.17785816789464	-1184.902015455716	0.9964444444444445	1.0	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.047421488864516095	0.9735064673148612	0.31266684759860247	2.718342978486322	0.0976485608587874	2.807570843140463	0.5445544554455446	0
11130	-1312.3890259085176	-127.40539471413437	-1184.9836311943832	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.047421488864516095	0.9735064673148612	0.3173299891408709	2.7188033826500697	0.0976485608587874	2.807570843140463	0.5544554455445545	0
11140	-1312.6267908417772	-128.01447238912527	-1184.6123184526518	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.047421488864516095	0.9735064673148612	0.31451281712642315	2.714575042359066	0.0976485608587874	2.807570843140463	0.5643564356435643	0
11150	-1312.3842853311542	-127.7229957243556	-1184.6612896067986	0.9955555555555555	0.996	1.0	1.0	1.0	0.9802197802197802	0.9977477477477478	0.047421488864516095	0.9735064673148612	0.31451281712642315	2.714575042359066	0.09787375354289092	2.8081443610803647	0.5346534653465347	0
11160	-1313.038452962017	-128.59947440015168	-1184.4389785618653	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.047421488864516095	0.9735064673148612	0.32411402458181915	2.7065249460931082	0.09253650305441094	2.8123618315490972	0.5643564356435643	0
11170	-1313.8880494506452	-131.31769087725402	-1182.570358573391	0.9973333333333333	1.0	1.0	1.0	1.0	0.989010989010989	0.9977477477477478	0.045943537564287214	0.9719225245161037	0.32355684115261685	2.7086060983755886	0.08900071027860727	2.800670516618631	0.5643564356435643	0
11180	-1313.8651616320208	-130.783591843051	-1183.0815697889698	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.045943537564287214	0.9719225245161037	0.3116664870460096	2.7100478325983404	0.09103656677197094	2.8066368364642615	0.5445544554455446	0
11190	-1312.3180775019646	-128.67785032548323	-1183.6402271764814	0.996	0.996	1.0	1.0	1.0	0.9824175824175824	0.9977477477477478	0.045943537564287214	0.9719225245161037	0.307577882120143	2.7186855074486975	0.09125942588705192	2.805361606539536	0.5643564356435643	0
11200	-1311.0048075289458	-129.15226478669297	-1181.8525427422528	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.044682280312935675	0.9684687865020033	0.307577882120143	2.7186855074486975	0.08594671514876442	2.810401785999315	0.5841584158415841	0
11210	-1312.246687576257	-129.2314336151099	-1183.0152539611472	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04365271858043108	0.9692343229466172	0.3021126150625793	2.7200925234359365	0.08372986713178214	2.818153779806452	0.5742574257425742	0
11220	-1311.5558126357832	-128.27219025677496	-1183.2836223790082	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04523211421253816	0.9706281705162314	0.3043581132080076	2.711877801604374	0.08372986713178214	2.818153779806452	0.5643564356435643	0
11230	-1312.6043928014494	-129.27702398408323	-1183.3273688173663	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04616172094047677	0.970654280857255	0.3043581132080076	2.711877801604374	0.08372986713178214	2.818153779806452	0.5445544554455446	0
11240	-1311.7588067707027	-128.54936018865928	-1183.2094465820435	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04616172094047677	0.970654280857255	0.2925121944256954	2.705679951868974	0.0796067083861404	2.8240839918439122	0.504950495049505	0
11250	-1311.7588067707027	-128.54936018865928	-1183.2094465820435	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.04616172094047677	0.970654280857255	0.2925121944256954	2.705679951868974	0.0796067083861404	2.8240839918439122	0.48514851485148514	0
11260	-1314.1962220196156	-128.9762556293156	-1185.2199663903	0.9964444444444445	0.996	1.0	1.0	1.0	0.9846153846153847	0.9977477477477478	0.0455258715090134	0.9709910416203	0.30541189690761855	2.72602821423834	0.07526904705215914	2.8247324147366855	0.49504950495049505	0
11270	-1314.7473750037946	-131.40716775577056	-1183.340207248024	0.9951111111111111	0.996	1.0	1.0	1.0	0.978021978021978	0.9977477477477478	0.0455258715090134	0.9709910416203	0.302484218785987	2.7149196749143014	0.07550003260364688	2.813535466451107	0.4752475247524752	0
