it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
5200	-5602.183646376459	-1971.4183153178215	-3630.7653310586384	0.48001508295625944	0.48109965635738833	0.7041237113402062	0.43462246777163904	0.12781954887218044	0.17493472584856398	0.8458333333333333	0.0042093829986124915	0.16950641096461533	0.003845662894112342	0.17061494101521515	-0.006968198896961144	0.17671653739795615	0.7240384615384615	0
5300	-5588.636204456406	-1956.9514128210712	-3631.6847916353345	0.4973604826546003	0.47079037800687284	0.6824742268041237	0.3812154696132597	0.20300751879699247	0.2989556135770235	0.8083333333333333	0.004604201427527814	0.1708252259851637	0.004540926502969337	0.17223510379621915	-0.00612668939602962	0.17880875003003122	0.7230188679245283	0
5400	-5588.694088119764	-1956.3492056300447	-3632.3448824897196	0.4947209653092006	0.4845360824742268	0.6608247422680412	0.21915285451197053	0.3308270676691729	0.412532637075718	0.8	0.004670629715034071	0.17209213106132648	0.004442189524725224	0.17165115189110589	-0.00621847211731087	0.18056464718162626	0.7212962962962963	0
5500	-5590.781885325951	-1958.0293342607313	-3632.75255106522	0.4626696832579186	0.42955326460481097	0.565979381443299	0.37937384898710863	0.3684210526315789	0.2963446475195822	0.8166666666666667	0.00447625066471501	0.172652476450523	0.0037039945130324012	0.17242370548887329	-0.011071654571204556	0.18249984368224034	0.7210909090909091	0
5600	-5584.504246101871	-1950.7909730710803	-3633.7132730307912	0.45211161387631976	0.436426116838488	0.5175257731958763	0.292817679558011	0.48872180451127817	0.3642297650130548	0.8083333333333333	0.004469676385846556	0.17401109560248076	0.004070648721841797	0.17419061344996828	-0.010580946425977065	0.18397370766252505	0.7203571428571428	0
5700	-5583.437978998011	-1949.2319258356988	-3634.2060531623124	0.45211161387631976	0.436426116838488	0.5577319587628866	0.24125230202578268	0.5112781954887218	0.34595300261096606	0.8083333333333333	0.005870768175905023	0.1746114768230137	0.004348103134200583	0.17562212767933338	-0.00903010406894806	0.18179355548484713	0.7194736842105263	0
5800	-5584.894075402047	-1950.0030171325348	-3634.891058269512	0.49698340874811464	0.4879725085910653	0.6587628865979381	0.3664825046040516	0.3007518796992481	0.3198433420365535	0.8125	0.006210685578358617	0.1755851934562201	0.004842474000762925	0.17677916489116516	-0.011634812657793203	0.1818940324133742	0.716551724137931	0
5900	-5586.259213217386	-1950.5082545017897	-3635.750958715596	0.46907993966817496	0.4570446735395189	0.5814432989690722	0.3443830570902394	0.3533834586466165	0.3302872062663185	0.8041666666666667	0.006225944046863169	0.17676937382857869	0.005747783225613356	0.17840555401990205	-0.009252668194767007	0.18284954631146075	0.7152542372881356	0
6000	-5585.410890436433	-1948.7689768362725	-3636.6419136001605	0.47171945701357465	0.45017182130584193	0.5989690721649484	0.3259668508287293	0.38345864661654133	0.3237597911227154	0.8083333333333333	0.0062712180278678585	0.17788935039700085	0.006644245989414464	0.1804989457889671	-0.008485761598146548	0.18482607607923682	0.7138333333333333	0
6100	-5585.416540840721	-1948.4262350720005	-3636.9903057687206	0.47398190045248867	0.44329896907216493	0.6175257731958763	0.3683241252302026	0.2706766917293233	0.2924281984334204	0.825	0.006041726379932147	0.1784334095935357	0.00662685082054281	0.1808560801340743	-0.008413859095017497	0.18485848053995627	0.7113114754098361	0
6200	-5582.546319589968	-1944.8173656866063	-3637.728953903362	0.47398190045248867	0.4536082474226804	0.5876288659793815	0.46408839779005523	0.3007518796992481	0.26762402088772846	0.7916666666666666	0.006252416787580322	0.1793521855640359	0.007384581954016782	0.18263667681644363	-0.009216170225380236	0.18531327921018848	0.7087096774193549	0
6300	-5579.838822887851	-1941.7028424003897	-3638.1359804874614	0.43929110105580693	0.4054982817869416	0.5536082474226804	0.27992633517495397	0.5037593984962406	0.2819843342036554	0.8041666666666667	0.00601391381762129	0.18000510974993336	0.007021123165486135	0.1826582160439206	-0.008279883110608005	0.1886590093608185	0.706031746031746	0
6400	-5578.245504497181	-1939.5808872033972	-3638.6646172937844	0.45361990950226244	0.422680412371134	0.5216494845360825	0.31123388581952116	0.45864661654135336	0.3785900783289817	0.7375	0.0057271674025701	0.18091196530262485	0.007191984149279893	0.18276884288327974	-0.006945785668081556	0.1877575510245979	0.70515625	0
6500	-5574.186259339207	-1934.7453503922259	-3639.4409089469814	0.4343891402714932	0.41580756013745707	0.5020618556701031	0.32044198895027626	0.5338345864661654	0.3133159268929504	0.75	0.005717749457054717	0.1819420242784993	0.006841526692583273	0.18405409885307739	-0.01089374772765971	0.1908478106427206	0.705076923076923	0
6600	-5572.499535964062	-1932.5496840654532	-3639.9498518986084	0.4924585218702866	0.4536082474226804	0.5515463917525774	0.4548802946593002	0.2781954887218045	0.412532637075718	0.7125	0.00602871021896011	0.18262076300182506	0.006876010549452687	0.18465206400769274	-0.007076184128535617	0.19474818544059014	0.703939393939394	0
6700	-5571.525100002436	-1930.6980500451295	-3640.8270499573073	0.4845399698340875	0.4536082474226804	0.5969072164948453	0.4125230202578269	0.3157894736842105	0.3302872062663185	0.7791666666666667	0.005836936689432781	0.18387899885962802	0.0062213645421390525	0.18583876978527564	-0.004954133368931176	0.19527573142464613	0.7011940298507463	0
6800	-5570.277698611838	-1929.0055747759006	-3641.2721238359372	0.4626696832579186	0.44673539518900346	0.5731958762886598	0.4162062615101289	0.3458646616541353	0.2780678851174935	0.775	0.00531178868292683	0.18448197041948952	0.007261564074715911	0.18657801664774656	-0.006282986722501278	0.1960490269940495	0.6997058823529412	0
6900	-5566.4461253047775	-1924.8590475843034	-3641.587077720474	0.48604826546003016	0.4639175257731959	0.5649484536082474	0.44567219152854515	0.3157894736842105	0.36945169712793735	0.725	0.005127586896328209	0.18499530962003516	0.0066665149606435084	0.18658039692955505	-0.0031880967186497	0.19744786376191276	0.6976811594202899	0
7000	-5568.175667483652	-1926.1578222988878	-3642.0178451847646	0.4626696832579186	0.44329896907216493	0.5391752577319587	0.281767955801105	0.5037593984962406	0.39947780678851175	0.7416666666666667	0.005382922463025804	0.18560973397768615	0.006390427898321821	0.18711425661073294	-0.004139178645470919	0.1973048619199222	0.6952857142857143	0
7100	-5564.017674152759	-1921.2769331513696	-3642.7407410013902	0.48604826546003016	0.47766323024054985	0.5773195876288659	0.43278084714548803	0.3082706766917293	0.36553524804177545	0.7208333333333333	0.00519888843055293	0.18650609325807915	0.0064729816835824286	0.18862176744067055	-0.004055270892178382	0.19886693690148047	0.6932394366197183	0
7200	-5561.715469379894	-1918.0663988270342	-3643.6490705528595	0.473604826546003	0.45017182130584193	0.5577319587628866	0.42357274401473294	0.37593984962406013	0.3328981723237598	0.75	0.004621769927926778	0.18771093417384227	0.005956629897892241	0.18992856691491228	-0.008728546183021857	0.20276341793198802	0.6923611111111111	0
7300	-5559.574873813078	-1915.707499127265	-3643.867374685813	0.48868778280542985	0.47766323024054985	0.5896907216494846	0.3462246777163904	0.3458646616541353	0.402088772845953	0.7583333333333333	0.004461533668684615	0.18798198550423695	0.006774665710052963	0.19026672974319433	-0.006733179380500443	0.20421514833360468	0.6904109589041096	0
7400	-5560.5060931458565	-1916.1397840502793	-3644.3663090955774	0.5116892911010558	0.5051546391752577	0.6041237113402061	0.3848987108655617	0.2556390977443609	0.46736292428198434	0.7083333333333334	0.004320345866762511	0.18860292136044157	0.00541774467951525	0.19118344792638173	-0.004850065192399482	0.20642962523025798	0.6893243243243243	0
7500	-5554.60315229881	-1909.6585995365722	-3644.9445527622374	0.48265460030165913	0.47079037800687284	0.5649484536082474	0.26151012891344383	0.43609022556390975	0.47389033942558745	0.7041666666666667	0.004543409633710861	0.18929429217386035	0.005907877597057913	0.19227001762161214	-0.002122439102496347	0.2088954900091329	0.6876	0
7600	-5554.64668068319	-1908.803745122264	-3645.842935560927	0.4588989441930618	0.46735395189003437	0.5072164948453608	0.27255985267034993	0.49624060150375937	0.4412532637075718	0.7208333333333333	0.0043031087089777246	0.1905030221445142	0.005957555870818667	0.19361635012994535	-0.001061918755805351	0.20910386711521473	0.6861842105263158	0
7700	-5559.937244083801	-1913.3878775334895	-3646.5493665503113	0.4551282051282051	0.41924398625429554	0.5309278350515464	0.29097605893186	0.48120300751879697	0.3825065274151436	0.7375	0.005004827697300028	0.19129145267664127	0.005479252055564818	0.19541017927603688	0.000137596690528094	0.20915308931585586	0.6855844155844156	0
7800	-5557.787745665333	-1910.6711250623466	-3647.116620602987	0.4852941176470588	0.4845360824742268	0.5927835051546392	0.44935543278084716	0.3157894736842105	0.32114882506527415	0.75	0.005377487112820763	0.19185169627740314	0.0059678271989088705	0.19686164151484395	0.005425073492571042	0.21294594682437698	0.6843589743589743	0
7900	-5550.810138131348	-1902.8670631568225	-3647.9430749745256	0.4939668174962293	0.48109965635738833	0.565979381443299	0.4014732965009208	0.3458646616541353	0.4281984334203655	0.7041666666666667	0.005529568605507588	0.1927775778344186	0.005592275418577506	0.1987835901497081	0.00623547316248508	0.21479697937335432	0.6831645569620253	0
8000	-5547.919723376377	-1899.2039675612496	-3648.715755815128	0.4807692307692308	0.47079037800687284	0.568041237113402	0.3351749539594843	0.37593984962406013	0.3968668407310705	0.7833333333333333	0.005562012682801593	0.193697164073949	0.00595667180140124	0.20027709631345686	0.0025181943894850506	0.2163838835644559	0.682125	0
8100	-5544.751075131664	-1895.583755985212	-3649.1673191464515	0.473604826546003	0.46048109965635736	0.5257731958762887	0.35911602209944754	0.42105263157894735	0.412532637075718	0.7458333333333333	0.005056894130668934	0.19449423091137086	0.007490631404236058	0.19952213048142792	0.0003531652121715245	0.2203695451299993	0.6803703703703704	0
8200	-5540.888051512895	-1891.518220210497	-3649.3698313023983	0.471342383107089	0.46048109965635736	0.5402061855670103	0.21731123388581952	0.49624060150375937	0.47780678851174935	0.7333333333333333	0.0053052867201239485	0.19463775979665446	0.009003057184273133	0.2000621607175834	0.0004441202783497467	0.22358080479238127	0.6786585365853659	0
8300	-5544.414562837631	-1894.5472421513364	-3649.8673206862945	0.4852941176470588	0.4948453608247423	0.5721649484536082	0.2578268876611418	0.42105263157894735	0.47127937336814624	0.7291666666666666	0.005368646839597762	0.1953224167189703	0.009304496309865047	0.2006182064781126	0.0007727052781715326	0.2231659958773876	0.6768674698795181	0
8400	-5546.918289604133	-1896.2205211843207	-3650.697768419812	0.5064102564102564	0.5292096219931272	0.5608247422680412	0.3462246777163904	0.3157894736842105	0.5195822454308094	0.7125	0.005459359685395837	0.19642914762434013	0.010231982200800032	0.20127537348627558	0.0035161815281838597	0.22685648428305683	0.6758333333333333	0
8500	-5542.452782902122	-1891.2001986951502	-3651.2525842069717	0.5007541478129713	0.5223367697594502	0.5969072164948453	0.3406998158379374	0.3684210526315789	0.4386422976501306	0.7458333333333333	0.005582364693062173	0.19712894231529277	0.01041018248149591	0.20201579856081694	0.00418904610585688	0.2282308431160147	0.6735294117647059	0
8600	-5537.679643177721	-1885.7925007421202	-3651.887142435601	0.5120663650075414	0.5189003436426117	0.6	0.3775322283609576	0.38345864661654133	0.45822454308093996	0.7041666666666667	0.005571039192758352	0.1977581129925849	0.01017915720430856	0.20363353509781265	0.0014405639448586327	0.23146907400377414	0.6725581395348837	0
